Celltype	Celltype_Str	Cytokine	Cytokine_Str	Gene	Avg_log2FC	FDR	Pct_Cytokine	Pct_PBS
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Agfg1	0.273394457	0.018723921	0.294	0.205
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Psma7	0.273066321	0.002714878	0.736	0.668
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tpst2	0.27221588	0.044431109	0.389	0.303
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Sumo2	0.272202296	5.6633E-05	0.825	0.746
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Myd88	0.270880059	0.001085353	0.164	0.079
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tgfbr2	0.267582398	0.026024012	0.324	0.249
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cpne3	0.267436731	0.000205424	0.15	0.073
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Psma2	0.267128868	0.000364706	0.662	0.578
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tspan13	0.264765841	0.010429974	0.301	0.216
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Il7r	0.263054163	0.007108174	0.672	0.612
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Gbp5	0.261358958	0.001867063	0.111	0.039
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Trpc4ap	0.258014404	0.0071811	0.274	0.202
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ran	0.255623404	0.009822756	0.749	0.674
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Sit1	-0.25385843	1.72151E-05	0.07	0.15
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Trim59	-0.257158022	0.017164343	0.052	0.127
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Nlrc3	-0.258972757	0.009673265	0.081	0.161
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Calm1	-0.260341042	3.90724E-05	0.841	0.889
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd37	-0.26041543	0.001196939	0.403	0.508
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ptp4a3	-0.260664163	0.021656679	0.18	0.273
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Sh2d3c	-0.262653799	6.24885E-05	0.042	0.124
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Zmiz1	-0.26560194	0.021137482	0.06	0.133
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Sept6	-0.265711344	0.005033571	0.287	0.389
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Slco3a1	-0.26680755	1.72914E-06	0.078	0.168
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Timp2	-0.270941571	0.000543851	0.061	0.14
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Mbnl1	-0.271153255	6.08424E-05	0.814	0.884
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Selenop	-0.27503865	1.95251E-07	0.074	0.155
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Lck	-0.276613244	0.001015448	0.701	0.79
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Actn2	-0.278098541	0.00109461	0.024	0.101
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Mgst2	-0.278267488	0.003469543	0.142	0.233
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Fam105a	-0.279812107	0.002082805	0.198	0.29
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Gm2a	-0.280835829	0.007501069	0.093	0.182
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Bcl9l	-0.28090622	0.000412927	0.089	0.183
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Atp1b1	-0.28603773	0.010021382	0.097	0.187
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Dap	-0.286196301	0.006480956	0.129	0.222
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tubb5	-0.287843993	0.029219701	0.693	0.777
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tbc1d10c	-0.288466578	0.040170792	0.339	0.446
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Scp2	-0.298667249	0.005907909	0.397	0.519
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd96	-0.299162584	0.012412355	0.123	0.231
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Pitpnc1	-0.302143628	0.000184446	0.152	0.265
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd8a	-0.30297007	0.000292133	0.651	0.751
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Acp5	-0.304700773	0.012412355	0.316	0.436
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Gpr174	-0.304760397	5.55045E-06	0.102	0.203
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Bcl11b	-0.307626314	0.021089907	0.43	0.537
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Hdac7	-0.3102756	0.021702971	0.186	0.304
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tecr	-0.311499199	2.92643E-05	0.235	0.352
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ypel3	-0.312986198	1.25986E-05	0.263	0.386
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ugcg	-0.313532845	0.043110967	0.274	0.366
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Crlf3	-0.32202477	0.001336419	0.37	0.484
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Foxp1	-0.322874689	0.001487199	0.501	0.628
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Stk38	-0.327862362	0.001121582	0.271	0.377
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Grap	-0.328361643	0.000540365	0.201	0.327
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Lcn4	-0.330161403	0.000105567	0.062	0.156
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Uba52	-0.330201321	0.004216528	0.768	0.78
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	9930111J21Rik2	-0.330613873	0.043414519	0.263	0.388
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ctsw	-0.336449396	8.48329E-06	0.461	0.581
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd226	-0.33872024	0.000479111	0.097	0.208
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Fyb	-0.339681569	0.006364422	0.547	0.679
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Rac2	-0.34185768	1.16647E-08	0.867	0.919
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Nkg7	-0.343485479	1.40814E-06	0.697	0.857
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tspan32	-0.34533451	0.002401182	0.104	0.202
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Spn	-0.346090317	0.01359135	0.183	0.301
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Mxd4	-0.346916454	1.01949E-05	0.091	0.195
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Sidt1	-0.349293949	1.99247E-06	0.149	0.261
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Itgae	-0.349407512	1.5785E-07	0.025	0.116
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tln1	-0.351915897	0.038099216	0.358	0.487
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cxcr3	-0.35447767	7.02279E-05	0.086	0.181
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Hvcn1	-0.356300869	2.18649E-05	0.086	0.198
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Lcp1	-0.356861391	0.021089907	0.613	0.739
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Hcst	-0.357664284	2.46438E-06	0.762	0.842
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Srpk2	-0.358568969	0.00036097	0.257	0.386
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Coro1a	-0.359672735	8.07951E-11	0.958	0.976
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Lrrfip1	-0.359782355	0.001588778	0.211	0.336
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Eomes	-0.360024123	7.5972E-09	0.054	0.147
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Ptprcap	-0.362171603	1.96134E-05	0.805	0.89
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	B4galnt1	-0.364135702	2.72165E-05	0.434	0.567
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Myl6	-0.367081542	5.2765E-07	0.912	0.953
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Tagln2	-0.376486338	0.00051212	0.553	0.678
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Zyx	-0.376649639	1.90273E-05	0.191	0.314
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Itpkb	-0.377995959	0.00036097	0.263	0.398
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd5	-0.379591363	2.7814E-07	0.129	0.258
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Fxyd5	-0.3796504	7.46957E-10	0.855	0.914
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Adcy7	-0.381549031	2.30603E-06	0.269	0.418
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cyba	-0.383445999	6.34971E-09	0.633	0.779
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Cd2	-0.383774154	4.75681E-07	0.561	0.693
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Actn1	-0.383855636	0.000299811	0.225	0.356
CD8+ T cell	T_cell_CD8	IL-1α	IL1a	Kif21b	-0.38431254	0.000341583	0.149	0.27
