Celltype	Celltype_Str	Cytokine	Cytokine_Str	Gene	Avg_log2FC	FDR	Pct_Cytokine	Pct_PBS
B cell	B_cell	IL-4	IL4	Tcof1	0.450420392	0.001759806	0.38	0.16
B cell	B_cell	IL-4	IL4	Utp18	0.450106036	3.51958E-05	0.225	0.058
B cell	B_cell	IL-4	IL4	Abcf2	0.449765144	0.000100722	0.197	0.04
B cell	B_cell	IL-4	IL4	Hnrnpk	0.449162968	0.008670012	0.69	0.427
B cell	B_cell	IL-4	IL4	Ccdc115	0.448705364	0.000967982	0.254	0.079
B cell	B_cell	IL-4	IL4	Isca2	0.447812839	0.001067873	0.197	0.062
B cell	B_cell	IL-4	IL4	Sbno1	0.44741714	0.028014176	0.423	0.203
B cell	B_cell	IL-4	IL4	BC003965	0.447134454	0.007241532	0.254	0.093
B cell	B_cell	IL-4	IL4	Stip1	0.446607609	0.006843627	0.254	0.099
B cell	B_cell	IL-4	IL4	Tcerg1	0.444545981	0.001784078	0.282	0.074
B cell	B_cell	IL-4	IL4	Cyb561d2	0.444224945	0.001112593	0.183	0.05
B cell	B_cell	IL-4	IL4	Pou2af1	0.443649742	0.036914899	0.465	0.25
B cell	B_cell	IL-4	IL4	Btf3	0.443096807	0.013282929	0.93	0.748
B cell	B_cell	IL-4	IL4	Timm8b	0.442585323	0.002783004	0.324	0.121
B cell	B_cell	IL-4	IL4	Mfsd5	0.442420091	0.000131745	0.127	0.021
B cell	B_cell	IL-4	IL4	Cdk4	0.441987668	0.029518253	0.239	0.102
B cell	B_cell	IL-4	IL4	Usmg5	0.441889127	0.008263616	0.479	0.211
B cell	B_cell	IL-4	IL4	Spcs3	0.441619459	0.001326217	0.225	0.072
B cell	B_cell	IL-4	IL4	Gng5	0.441542126	0.018221704	0.803	0.522
B cell	B_cell	IL-4	IL4	Psma6	0.44049	0.003255028	0.465	0.215
B cell	B_cell	IL-4	IL4	Pax5	0.439970991	0.040518309	0.732	0.434
B cell	B_cell	IL-4	IL4	P4hb	0.439150428	0.000132969	0.239	0.067
B cell	B_cell	IL-4	IL4	Abcf1	0.437962917	0.001053114	0.352	0.133
B cell	B_cell	IL-4	IL4	Tcf12	0.436918886	0.009552213	0.38	0.156
B cell	B_cell	IL-4	IL4	Nmt1	0.436709462	0.00117859	0.282	0.093
B cell	B_cell	IL-4	IL4	Nol12	0.435516077	0.00107263	0.324	0.117
B cell	B_cell	IL-4	IL4	Rtf1	0.435114329	0.032685206	0.38	0.184
B cell	B_cell	IL-4	IL4	Mrpl51	0.4349015	0.005104886	0.338	0.127
B cell	B_cell	IL-4	IL4	Glrx3	0.434862206	0.013516359	0.38	0.175
B cell	B_cell	IL-4	IL4	Atic	0.434545656	0.045066067	0.197	0.075
B cell	B_cell	IL-4	IL4	Uxt	0.434107349	3.51958E-05	0.183	0.039
B cell	B_cell	IL-4	IL4	Ptrh2	0.433877134	0.004501662	0.183	0.048
B cell	B_cell	IL-4	IL4	BC035044	0.432903884	7.59963E-05	0.268	0.071
B cell	B_cell	IL-4	IL4	Psmb3	0.432280637	0.041728971	0.592	0.328
B cell	B_cell	IL-4	IL4	Psma4	0.431942327	0.014693214	0.479	0.231
B cell	B_cell	IL-4	IL4	Mrps17	0.4315991	0.000301315	0.31	0.103
B cell	B_cell	IL-4	IL4	Romo1	0.431422264	0.037716887	0.479	0.245
B cell	B_cell	IL-4	IL4	Atad3a	0.430559099	0.001786079	0.141	0.029
B cell	B_cell	IL-4	IL4	Txnl4a	0.429614319	0.002120531	0.31	0.113
B cell	B_cell	IL-4	IL4	Gcsh	0.428004211	6.78392E-07	0.127	0.008
B cell	B_cell	IL-4	IL4	Polr2f	0.426103974	0.028294865	0.394	0.181
B cell	B_cell	IL-4	IL4	Psmd11	0.425118507	0.012265516	0.282	0.125
B cell	B_cell	IL-4	IL4	Eif2b5	0.424982751	0.008263616	0.141	0.032
B cell	B_cell	IL-4	IL4	Sar1a	0.424812489	0.000459223	0.296	0.105
B cell	B_cell	IL-4	IL4	Ccdc86	0.424177363	0.005319898	0.225	0.057
B cell	B_cell	IL-4	IL4	Mfsd14a	0.422766263	0.000314153	0.239	0.056
B cell	B_cell	IL-4	IL4	Rrp1b	0.42261082	4.05142E-05	0.141	0.023
B cell	B_cell	IL-4	IL4	Prpf8	0.422069062	0.015082262	0.324	0.14
B cell	B_cell	IL-4	IL4	Ndufa5	0.422038183	0.011748048	0.408	0.172
B cell	B_cell	IL-4	IL4	Pak1ip1	0.421605702	0.008281141	0.31	0.119
B cell	B_cell	IL-4	IL4	Wdr74	0.421460648	0.000217972	0.141	0.021
B cell	B_cell	IL-4	IL4	Tmem258	0.421294817	0.004814737	0.549	0.303
B cell	B_cell	IL-4	IL4	Ptpn2	0.420062579	0.003095743	0.268	0.085
B cell	B_cell	IL-4	IL4	Brix1	0.419661879	0.020853028	0.239	0.096
B cell	B_cell	IL-4	IL4	Jund	0.417330842	0.001867839	0.958	0.791
B cell	B_cell	IL-4	IL4	Eloc	0.416830567	0.006205289	0.394	0.168
B cell	B_cell	IL-4	IL4	Utp11	0.415535011	0.005420578	0.268	0.103
B cell	B_cell	IL-4	IL4	Sssca1	0.415163603	0.006924291	0.239	0.083
B cell	B_cell	IL-4	IL4	Smyd5	0.414217059	0.002405976	0.127	0.023
B cell	B_cell	IL-4	IL4	Gnl2	0.414027077	0.046672418	0.183	0.064
B cell	B_cell	IL-4	IL4	Gpatch4	0.413933337	0.000761436	0.211	0.058
B cell	B_cell	IL-4	IL4	Bccip	0.411965261	0.012677828	0.268	0.111
B cell	B_cell	IL-4	IL4	Wdr18	0.411011904	0.004033304	0.225	0.063
B cell	B_cell	IL-4	IL4	Eif1a	0.41039349	0.00982086	0.225	0.07
B cell	B_cell	IL-4	IL4	Ppie	0.41009498	0.008241148	0.254	0.091
B cell	B_cell	IL-4	IL4	Nup43	0.409852241	3.57123E-06	0.155	0.027
B cell	B_cell	IL-4	IL4	Rwdd4a	0.409003078	0.013490498	0.141	0.039
B cell	B_cell	IL-4	IL4	Lamp2	0.407662561	0.007264932	0.225	0.088
B cell	B_cell	IL-4	IL4	Ankrd49	0.407276075	0.005104886	0.197	0.061
B cell	B_cell	IL-4	IL4	Magoh	0.407139493	0.00454343	0.479	0.209
B cell	B_cell	IL-4	IL4	Trappc4	0.406705318	0.005358256	0.38	0.162
B cell	B_cell	IL-4	IL4	Vapa	0.40603314	0.031714097	0.465	0.226
B cell	B_cell	IL-4	IL4	Noc2l	0.40364389	0.010277016	0.282	0.109
B cell	B_cell	IL-4	IL4	Mapre1	0.403525772	0.048189783	0.366	0.177
B cell	B_cell	IL-4	IL4	Usp4	0.403486047	0.039010371	0.211	0.092
B cell	B_cell	IL-4	IL4	Pih1d1	0.40262828	0.000612022	0.211	0.049
B cell	B_cell	IL-4	IL4	Tomm6	0.402213732	0.001689789	0.155	0.039
B cell	B_cell	IL-4	IL4	Eftud2	0.402134279	0.001901134	0.254	0.071
B cell	B_cell	IL-4	IL4	Noc3l	0.402105818	0.000155785	0.197	0.041
B cell	B_cell	IL-4	IL4	Gmppb	0.40130887	0.000325535	0.155	0.03
B cell	B_cell	IL-4	IL4	Cdk2ap1	0.400747366	0.04527886	0.183	0.067
B cell	B_cell	IL-4	IL4	Cops4	0.400341055	0.000968944	0.366	0.128
B cell	B_cell	IL-4	IL4	Mgat2	0.40027607	0.045772947	0.197	0.067
B cell	B_cell	IL-4	IL4	Klhdc4	0.399823423	3.32967E-06	0.183	0.039
B cell	B_cell	IL-4	IL4	Psmd12	0.398898705	0.006275788	0.296	0.118
B cell	B_cell	IL-4	IL4	Jagn1	0.398234084	0.010394116	0.169	0.046
B cell	B_cell	IL-4	IL4	Sec62	0.397932379	0.021886142	0.521	0.281
B cell	B_cell	IL-4	IL4	Ctps	0.396449284	0.000131745	0.127	0.018
B cell	B_cell	IL-4	IL4	H2-Eb2	0.394981276	0.042778028	0.254	0.106
B cell	B_cell	IL-4	IL4	Cebpz	0.394416202	0.018859483	0.423	0.187
B cell	B_cell	IL-4	IL4	Psmd6	0.393144234	0.005891409	0.296	0.109
B cell	B_cell	IL-4	IL4	Acbd6	0.39281408	0.00982086	0.268	0.102
B cell	B_cell	IL-4	IL4	Ctu2	0.392756112	0.000614343	0.169	0.046
B cell	B_cell	IL-4	IL4	Exosc10	0.391418492	0.020982412	0.183	0.065
B cell	B_cell	IL-4	IL4	Wdr75	0.38992439	0.002031072	0.155	0.037
B cell	B_cell	IL-4	IL4	Mrpl12	0.389706902	0.00045661	0.38	0.145
B cell	B_cell	IL-4	IL4	Mrpl55	0.388943722	0.017924597	0.183	0.057
B cell	B_cell	IL-4	IL4	Kpnb1	0.38873276	0.00042608	0.282	0.096
B cell	B_cell	IL-4	IL4	Actg1	0.388591264	0.000190641	1	0.911
B cell	B_cell	IL-4	IL4	Mrpl42	0.385755236	0.000829722	0.352	0.142
B cell	B_cell	IL-4	IL4	Napa	0.384144213	0.033678924	0.254	0.099
B cell	B_cell	IL-4	IL4	Tsn	0.383715892	0.016269433	0.437	0.197
B cell	B_cell	IL-4	IL4	Elob	0.383278014	0.017294532	0.789	0.492
B cell	B_cell	IL-4	IL4	Eif4e2	0.383216022	0.004581698	0.31	0.117
B cell	B_cell	IL-4	IL4	H2-Aa	0.380607389	0.000991832	1	0.994
B cell	B_cell	IL-4	IL4	Prelid3b	0.379888098	0.00596025	0.225	0.074
B cell	B_cell	IL-4	IL4	Bcl6	0.378675643	0.045460423	0.211	0.082
B cell	B_cell	IL-4	IL4	Sema4d	0.377908104	0.038309886	0.268	0.106
B cell	B_cell	IL-4	IL4	Gmps	0.377854284	0.030941424	0.239	0.082
B cell	B_cell	IL-4	IL4	Ascc3	0.377589902	0.027981939	0.225	0.088
B cell	B_cell	IL-4	IL4	Glipr2	0.377209082	0.040487888	0.141	0.043
B cell	B_cell	IL-4	IL4	Tmem55b	0.376651503	0.014426993	0.324	0.153
B cell	B_cell	IL-4	IL4	Bag5	0.376411075	0.008109307	0.141	0.04
B cell	B_cell	IL-4	IL4	Psmd7	0.373385259	0.017289399	0.31	0.14
B cell	B_cell	IL-4	IL4	Aggf1	0.37332188	0.029605032	0.141	0.036
B cell	B_cell	IL-4	IL4	Kti12	0.372913179	0.001235435	0.169	0.046
B cell	B_cell	IL-4	IL4	Trmt61a	0.370286901	0.000318958	0.127	0.023
B cell	B_cell	IL-4	IL4	Slc1a5	0.37001489	0.018010214	0.254	0.112
B cell	B_cell	IL-4	IL4	Psmg4	0.369702047	0.01892734	0.352	0.137
B cell	B_cell	IL-4	IL4	U2af2	0.369428557	0.004551809	0.366	0.142
B cell	B_cell	IL-4	IL4	Hipk2	0.369350695	0.008958968	0.127	0.032
B cell	B_cell	IL-4	IL4	Mrfap1	0.368596425	0.02742206	0.535	0.272
B cell	B_cell	IL-4	IL4	Nsmce1	0.368322031	0.028093966	0.408	0.189
B cell	B_cell	IL-4	IL4	Ass1	0.368205918	0.000408662	0.113	0.021
B cell	B_cell	IL-4	IL4	Mogs	0.367683788	0.003832197	0.197	0.06
B cell	B_cell	IL-4	IL4	Clk4	0.36725105	0.035463148	0.296	0.131
B cell	B_cell	IL-4	IL4	Mrpl3	0.366812133	0.017289399	0.183	0.068
B cell	B_cell	IL-4	IL4	Nat10	0.36678519	0.0004169	0.113	0.015
B cell	B_cell	IL-4	IL4	Eif4e	0.36599702	0.008499052	0.268	0.092
B cell	B_cell	IL-4	IL4	Srsf9	0.365918175	0.004844921	0.408	0.183
B cell	B_cell	IL-4	IL4	R3hdm1	0.365500201	0.018100729	0.394	0.197
B cell	B_cell	IL-4	IL4	Senp6	0.365375794	0.041639279	0.38	0.188
B cell	B_cell	IL-4	IL4	Mrps15	0.365367624	0.02482488	0.254	0.109
B cell	B_cell	IL-4	IL4	Sgta	0.365162099	0.034400856	0.155	0.053
B cell	B_cell	IL-4	IL4	Mtch2	0.36455671	0.04572896	0.282	0.118
B cell	B_cell	IL-4	IL4	Nipsnap3b	0.363314617	0.00181333	0.183	0.062
B cell	B_cell	IL-4	IL4	Smim7	0.363294774	0.001835197	0.225	0.075
B cell	B_cell	IL-4	IL4	Pfdn6	0.362846294	0.009552213	0.352	0.138
B cell	B_cell	IL-4	IL4	Dnaja2	0.362260797	0.002421967	0.507	0.225
B cell	B_cell	IL-4	IL4	Trnau1ap	0.361846583	0.001307842	0.31	0.111
B cell	B_cell	IL-4	IL4	Bud31	0.361600376	0.045493799	0.225	0.09
B cell	B_cell	IL-4	IL4	Psmc3	0.361586095	0.008263616	0.408	0.168
B cell	B_cell	IL-4	IL4	Agpat5	0.361146675	0.003103324	0.127	0.025
B cell	B_cell	IL-4	IL4	Aldh18a1	0.359336054	0.004850746	0.113	0.02
B cell	B_cell	IL-4	IL4	Bub3	0.357732822	0.009841415	0.338	0.145
B cell	B_cell	IL-4	IL4	Taf4	0.356478796	0.001623358	0.127	0.022
B cell	B_cell	IL-4	IL4	Nob1	0.355757521	0.001369428	0.169	0.046
B cell	B_cell	IL-4	IL4	Mrpl35	0.354878181	0.00027884	0.254	0.084
B cell	B_cell	IL-4	IL4	Nfkbib	0.354043193	0.014960861	0.239	0.086
B cell	B_cell	IL-4	IL4	Ormdl2	0.352216102	0.003255028	0.197	0.074
B cell	B_cell	IL-4	IL4	Zbtb11	0.352100018	0.017021663	0.183	0.062
B cell	B_cell	IL-4	IL4	Parl	0.350868896	0.027457518	0.239	0.09
B cell	B_cell	IL-4	IL4	Abhd18	0.348873454	0.01479855	0.113	0.022
B cell	B_cell	IL-4	IL4	Dcaf13	0.347347557	0.003864575	0.296	0.1
B cell	B_cell	IL-4	IL4	Lsm7	0.346379702	0.037943679	0.31	0.134
B cell	B_cell	IL-4	IL4	Ssr1	0.34519874	0.045339171	0.268	0.107
B cell	B_cell	IL-4	IL4	Sugp1	0.343860718	0.003904666	0.155	0.029
B cell	B_cell	IL-4	IL4	Bsg	0.342640901	0.020297958	0.408	0.188
B cell	B_cell	IL-4	IL4	M6pr	0.341049718	0.002604268	0.268	0.091
B cell	B_cell	IL-4	IL4	Top1	0.340582932	0.015388913	0.563	0.301
B cell	B_cell	IL-4	IL4	Fen1	0.339111834	0.000254379	0.141	0.036
B cell	B_cell	IL-4	IL4	Timm13	0.338786637	0.005387728	0.535	0.273
B cell	B_cell	IL-4	IL4	Elac2	0.338551516	0.002544754	0.113	0.02
B cell	B_cell	IL-4	IL4	Pdcl3	0.338400841	0.003765513	0.197	0.064
B cell	B_cell	IL-4	IL4	Ccdc59	0.338350201	0.020170224	0.282	0.12
B cell	B_cell	IL-4	IL4	Uqcr10	0.338346976	0.014902926	0.521	0.258
B cell	B_cell	IL-4	IL4	Scamp2	0.335647228	0.018765354	0.254	0.099
B cell	B_cell	IL-4	IL4	Rbm19	0.334141493	0.000765176	0.127	0.025
B cell	B_cell	IL-4	IL4	Larp4	0.334068507	0.029932786	0.211	0.093
B cell	B_cell	IL-4	IL4	Ski	0.33354433	0.007331063	0.169	0.053
B cell	B_cell	IL-4	IL4	Fbxo28	0.333327867	0.014847044	0.127	0.027
B cell	B_cell	IL-4	IL4	Mrps18a	0.330829092	0.023815121	0.211	0.071
B cell	B_cell	IL-4	IL4	Wdr4	0.330640913	0.009507702	0.127	0.026
B cell	B_cell	IL-4	IL4	Pes1	0.328809064	0.000640594	0.211	0.057
B cell	B_cell	IL-4	IL4	Sdad1	0.328518067	0.016396972	0.183	0.065
B cell	B_cell	IL-4	IL4	Cd79b	0.328500764	0.003830568	0.986	0.959
B cell	B_cell	IL-4	IL4	Raly	0.328347217	0.013479585	0.394	0.186
B cell	B_cell	IL-4	IL4	Sar1b	0.328340867	0.025661336	0.211	0.069
B cell	B_cell	IL-4	IL4	Cfdp1	0.327871437	0.020561706	0.31	0.149
B cell	B_cell	IL-4	IL4	Rce1	0.327003003	0.029605032	0.141	0.041
B cell	B_cell	IL-4	IL4	Nip7	0.326689418	0.00460053	0.239	0.092
B cell	B_cell	IL-4	IL4	Ppp3cc	0.325116733	0.01562948	0.183	0.062
B cell	B_cell	IL-4	IL4	Dhx40	0.324378766	0.01404052	0.127	0.043
B cell	B_cell	IL-4	IL4	Ints6	0.324132754	0.032414536	0.197	0.072
B cell	B_cell	IL-4	IL4	Nudt19	0.324063231	0.003403706	0.141	0.03
B cell	B_cell	IL-4	IL4	Dapk3	0.323399861	0.01964898	0.211	0.075
B cell	B_cell	IL-4	IL4	Pelp1	0.323356916	0.001449591	0.155	0.03
B cell	B_cell	IL-4	IL4	Tmed10	0.322260656	0.008047042	0.451	0.217
B cell	B_cell	IL-4	IL4	Snap23	0.320933245	0.024187474	0.113	0.032
B cell	B_cell	IL-4	IL4	Ap1b1	0.3188084	0.010781614	0.169	0.054
B cell	B_cell	IL-4	IL4	Rheb	0.317760961	0.017314216	0.324	0.128
B cell	B_cell	IL-4	IL4	Nudt21	0.317170244	0.04035459	0.338	0.145
B cell	B_cell	IL-4	IL4	Nr2c2ap	0.316849283	0.005662576	0.169	0.049
B cell	B_cell	IL-4	IL4	Sra1	0.316769426	0.045131884	0.31	0.148
B cell	B_cell	IL-4	IL4	Pprc1	0.316206526	0.000372146	0.155	0.034
B cell	B_cell	IL-4	IL4	Zfp62	0.315612538	0.027651777	0.211	0.099
B cell	B_cell	IL-4	IL4	Sigmar1	0.315209672	0.00085014	0.127	0.02
B cell	B_cell	IL-4	IL4	Brd2	0.314239732	0.04001037	0.437	0.219
B cell	B_cell	IL-4	IL4	Cdc5l	0.314181842	0.006817029	0.338	0.153
B cell	B_cell	IL-4	IL4	Psmg2	0.312571108	0.045230536	0.141	0.042
B cell	B_cell	IL-4	IL4	Bcl7c	0.311897035	0.018807002	0.296	0.112
B cell	B_cell	IL-4	IL4	Mrpl38	0.310064287	0.032866615	0.225	0.091
B cell	B_cell	IL-4	IL4	Htatsf1	0.309645119	0.007247385	0.169	0.063
B cell	B_cell	IL-4	IL4	Dhx15	0.309335057	0.022346482	0.324	0.144
B cell	B_cell	IL-4	IL4	Ak6	0.308327888	0.04966311	0.127	0.033
B cell	B_cell	IL-4	IL4	Exosc2	0.307655074	0.031121045	0.127	0.04
B cell	B_cell	IL-4	IL4	Idh3b	0.306931123	0.010259766	0.31	0.123
B cell	B_cell	IL-4	IL4	Diablo	0.304926435	0.009088495	0.211	0.074
B cell	B_cell	IL-4	IL4	Naa20	0.303281534	0.01217408	0.183	0.067
B cell	B_cell	IL-4	IL4	Oxa1l	0.302481595	0.009154924	0.296	0.128
B cell	B_cell	IL-4	IL4	Cd164	0.299889815	0.003864575	0.31	0.109
B cell	B_cell	IL-4	IL4	Slc9a8	0.296165168	0.035463148	0.169	0.054
B cell	B_cell	IL-4	IL4	Ap1m1	0.293858994	0.012993532	0.254	0.092
B cell	B_cell	IL-4	IL4	Eef1b2	0.29289629	0.017724897	0.958	0.909
B cell	B_cell	IL-4	IL4	Txndc15	0.292202875	0.003864575	0.141	0.036
B cell	B_cell	IL-4	IL4	Grpel2	0.29211369	0.023956766	0.141	0.039
B cell	B_cell	IL-4	IL4	Atg3	0.290514668	0.032103107	0.254	0.095
B cell	B_cell	IL-4	IL4	Mtx1	0.285267351	0.013780902	0.155	0.044
B cell	B_cell	IL-4	IL4	Cstf2t	0.284959405	0.010222321	0.127	0.033
B cell	B_cell	IL-4	IL4	Kars	0.284404316	0.00747008	0.197	0.067
B cell	B_cell	IL-4	IL4	Vkorc1l1	0.284234613	0.008931986	0.113	0.027
B cell	B_cell	IL-4	IL4	Ndufs2	0.284015318	0.018326512	0.31	0.128
B cell	B_cell	IL-4	IL4	H2-Eb1	0.283444202	0.032685206	1	0.994
B cell	B_cell	IL-4	IL4	Aamp	0.283313415	0.042868694	0.296	0.144
B cell	B_cell	IL-4	IL4	Por	0.281661365	0.009417411	0.113	0.028
B cell	B_cell	IL-4	IL4	Trp53	0.280023164	0.033099326	0.437	0.201
B cell	B_cell	IL-4	IL4	Idi1	0.266892577	0.005087978	0.113	0.028
B cell	B_cell	IL-4	IL4	Atp5c1	0.266112307	0.035035046	0.592	0.379
B cell	B_cell	IL-4	IL4	Rnf4	0.260974182	0.038220472	0.254	0.106
B cell	B_cell	IL-4	IL4	Rnf7	0.259216999	0.01508403	0.31	0.131
B cell	B_cell	IL-4	IL4	Cd74	0.259193039	0.015262561	1	1
B cell	B_cell	IL-4	IL4	Sephs2	0.257150671	0.016552384	0.113	0.032
B cell	B_cell	IL-4	IL4	Mcm5	0.252258895	0.000886549	0.127	0.036
B cell	B_cell	IL-4	IL4	Nol9	0.252253616	0.010277016	0.127	0.035
B cell	B_cell	IL-4	IL4	Msh6	0.251175999	0.005201323	0.113	0.016
B cell	B_cell	IL-4	IL4	Cd52	-0.463397931	0.000225504	0.958	0.993
B cell	B_cell	IL-4	IL4	Fau	-0.50790926	2.11394E-11	1	1
B cell	B_cell	IL-4	IL4	Sh3bgrl3	-0.537752274	0.003125114	0.901	0.889
B cell	B_cell	IL-4	IL4	Iglc3	-0.539457312	0.013456774	0.803	0.823
B cell	B_cell	IL-4	IL4	Pfdn5	-0.60637272	0.002550992	0.775	0.778
B cell	B_cell	IL-4	IL4	Mef2c	-0.617251455	0.009431422	0.803	0.861
B cell	B_cell	IL-4	IL4	Itm2b	-0.649502997	0.022640271	0.479	0.587
B cell	B_cell	IL-4	IL4	Cd79a	-0.676220913	1.71668E-08	0.972	0.986
B cell	B_cell	IL-4	IL4	Gimap6	-0.676882176	0.041000777	0.606	0.659
B cell	B_cell	IL-4	IL4	Tmsb10	-0.693809671	7.77432E-07	0.915	0.967
B cell	B_cell	IL-4	IL4	H3f3a	-0.706709477	6.2921E-08	0.986	0.993
B cell	B_cell	IL-4	IL4	Mbnl1	-0.715585945	0.012711204	0.563	0.66
B cell	B_cell	IL-4	IL4	Gnai2	-0.762540428	0.019148117	0.507	0.615
B cell	B_cell	IL-4	IL4	Itpr1	-0.791531922	0.042119834	0.014	0.145
B cell	B_cell	IL-4	IL4	Celf2	-0.800489136	0.044313194	0.31	0.422
B cell	B_cell	IL-4	IL4	Hexb	-0.804312477	0.024856902	0.028	0.176
B cell	B_cell	IL-4	IL4	Ptpn18	-0.8072261	0.001203875	0.451	0.603
B cell	B_cell	IL-4	IL4	Laptm5	-0.807237717	0.003247985	0.479	0.61
B cell	B_cell	IL-4	IL4	Btg1	-0.807738008	2.89475E-05	0.789	0.884
B cell	B_cell	IL-4	IL4	Gimap1	-0.818606944	0.019436923	0.465	0.601
B cell	B_cell	IL-4	IL4	Ebf1	-0.820713233	3.90937E-06	0.873	0.907
B cell	B_cell	IL-4	IL4	Srgn	-0.836604632	0.001285838	0.535	0.697
B cell	B_cell	IL-4	IL4	Shisa5	-0.838288076	6.81707E-06	0.704	0.862
B cell	B_cell	IL-4	IL4	Trim34a	-0.851762934	0.020434289	0.014	0.167
B cell	B_cell	IL-4	IL4	Macf1	-0.865618805	0.019005891	0.225	0.386
B cell	B_cell	IL-4	IL4	Arhgap45	-0.874070456	0.008965331	0.239	0.426
B cell	B_cell	IL-4	IL4	Sept6	-0.883659679	0.04527886	0.099	0.226
B cell	B_cell	IL-4	IL4	Gng2	-0.891170454	0.019891151	0.028	0.196
B cell	B_cell	IL-4	IL4	Irf2	-0.892577815	0.041410078	0.211	0.351
B cell	B_cell	IL-4	IL4	Pecam1	-0.905399444	0.019924103	0.056	0.236
B cell	B_cell	IL-4	IL4	Cd81	-0.906543761	0.016202439	0.127	0.308
B cell	B_cell	IL-4	IL4	Rasgrp2	-0.90726638	0.01255344	0.099	0.333
B cell	B_cell	IL-4	IL4	Neurl3	-0.907497814	0.023264384	0.085	0.247
B cell	B_cell	IL-4	IL4	Rnase6	-0.957581174	0.021630633	0.141	0.309
B cell	B_cell	IL-4	IL4	Cmah	-0.963167771	0.041087877	0.07	0.23
B cell	B_cell	IL-4	IL4	Bmyc	-0.973528973	0.024815185	0.042	0.208
B cell	B_cell	IL-4	IL4	Gmfg	-1.027055745	0.000526364	0.338	0.537
B cell	B_cell	IL-4	IL4	Ptprc	-1.040251877	6.66563E-08	0.69	0.798
B cell	B_cell	IL-4	IL4	Ypel3	-1.044629562	0.003968438	0.056	0.268
B cell	B_cell	IL-4	IL4	Ifi203	-1.045953016	0.001471113	0.296	0.488
B cell	B_cell	IL-4	IL4	Mndal	-1.056550711	0.001601125	0.31	0.48
B cell	B_cell	IL-4	IL4	Myl12b	-1.060227221	0.000536659	0.324	0.541
B cell	B_cell	IL-4	IL4	Smim14	-1.06644062	0.000126883	0.324	0.534
B cell	B_cell	IL-4	IL4	March1	-1.069107171	0.003932703	0.056	0.254
B cell	B_cell	IL-4	IL4	Jun	-1.078381419	0.01247676	0.211	0.391
B cell	B_cell	IL-4	IL4	St8sia4	-1.083557977	0.008263616	0.085	0.288
B cell	B_cell	IL-4	IL4	Cybb	-1.084468388	0.005226312	0.169	0.368
B cell	B_cell	IL-4	IL4	Fosb	-1.106342803	0.024746212	0.014	0.162
B cell	B_cell	IL-4	IL4	Lbh	-1.133023293	0.003855858	0.113	0.314
B cell	B_cell	IL-4	IL4	Cst3	-1.134640598	0.000201229	0.296	0.513
B cell	B_cell	IL-4	IL4	Evl	-1.139579313	0.003900923	0.042	0.266
B cell	B_cell	IL-4	IL4	Itga4	-1.145059921	0.005982794	0.056	0.245
B cell	B_cell	IL-4	IL4	Crip1	-1.149081162	4.85995E-05	0.38	0.632
B cell	B_cell	IL-4	IL4	Cxcr4	-1.164801049	0.0062515	0.028	0.222
B cell	B_cell	IL-4	IL4	Bach2	-1.177065064	0.002624477	0.028	0.252
B cell	B_cell	IL-4	IL4	Siglecg	-1.194301964	3.76581E-05	0.183	0.511
B cell	B_cell	IL-4	IL4	Fth1	-1.205386485	5.01892E-16	0.859	0.979
B cell	B_cell	IL-4	IL4	Filip1l	-1.210292787	0.000380027	0.085	0.338
B cell	B_cell	IL-4	IL4	Ltb	-1.226424342	1.97786E-09	0.549	0.847
B cell	B_cell	IL-4	IL4	Lsp1	-1.23509818	8.26632E-07	0.197	0.543
B cell	B_cell	IL-4	IL4	Serpinb1a	-1.268757735	8.37305E-05	0.197	0.445
B cell	B_cell	IL-4	IL4	Ccr7	-1.319185548	0.001492155	0.113	0.309
B cell	B_cell	IL-4	IL4	Pou2f2	-1.36863144	9.77919E-07	0.282	0.593
B cell	B_cell	IL-4	IL4	Cd72	-1.384760701	5.8871E-05	0.113	0.404
B cell	B_cell	IL-4	IL4	S100a10	-1.405913558	2.32E-06	0.169	0.501
B cell	B_cell	IL-4	IL4	Fcrla	-1.412597573	2.15483E-05	0.042	0.331
B cell	B_cell	IL-4	IL4	Cox7a2l	-1.433349809	2.3419E-08	0.31	0.603
B cell	B_cell	IL-4	IL4	Fcmr	-1.612508133	6.97543E-12	0.394	0.786
B cell	B_cell	IL-4	IL4	Apoe	-1.644666832	0.002863796	0.042	0.277
B cell	B_cell	IL-7	IL7	Ifi27l2a	1.737402828	5.2093E-50	0.863	0.466
B cell	B_cell	IL-7	IL7	Bst2	1.458243483	2.56768E-23	0.477	0.141
B cell	B_cell	IL-7	IL7	Isg15	1.18151015	4.85546E-12	0.226	0.047
B cell	B_cell	IL-7	IL7	Irf7	1.102205855	6.17334E-17	0.304	0.049
B cell	B_cell	IL-7	IL7	Ifi47	1.076772912	1.13693E-16	0.372	0.1
B cell	B_cell	IL-7	IL7	Stat1	0.848425165	5.79922E-13	0.503	0.215
B cell	B_cell	IL-7	IL7	Slfn5	0.796131467	8.53823E-11	0.27	0.089
B cell	B_cell	IL-7	IL7	Phf11b	0.777089147	5.04889E-16	0.286	0.078
B cell	B_cell	IL-7	IL7	Plac8	0.687036066	5.72126E-09	0.562	0.335
B cell	B_cell	IL-7	IL7	Tor3a	0.645001923	2.99054E-12	0.271	0.091
